Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1961,83,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1962,81,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1963,384,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1964,892,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1965,2185,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1966,4659,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1967,255,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1968,758,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1969,541,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1970,3962,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1971,-1450,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1972,370,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1973,-82,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1974,979,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1975,-483,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1976,-1541,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1977,-2041,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1978,568,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1979,-1661,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1980,1813,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1981,-3323,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1982,-2348,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1983,2968,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1984,-1044,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1985,-3653,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1986,-5901,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1987,1028,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1988,4170,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1989,6421,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1990,3082,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1991,1039,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1992,-1856,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1993,4640,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1994,192,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1995,1893,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1996,-1095,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1997,-271,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1998,-414,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,1999,-618,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2000,1561,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2001,-444,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2002,1331,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2003,167,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2004,-742,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2005,-597,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2006,1672,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2007,-1572,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2008,-750,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2009,-1325,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2010,635,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2518,Sorghum and products,2011,2076,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1961,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1962,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1963,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1964,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1965,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1966,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1967,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1968,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1969,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1970,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1971,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1972,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1973,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1974,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1975,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1976,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1977,-5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1978,5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1979,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1980,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1981,-4,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1982,1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1983,-3,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1984,-2,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1985,-2,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1986,3,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1987,5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1988,2,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1989,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1990,-5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1991,-4,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1992,-8,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1993,-8,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1994,-3,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1995,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1996,3,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1997,7,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1998,5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",1999,9,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2000,5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2001,-4,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2002,-5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2003,-7,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2004,-1,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2005,5,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2006,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2007,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2008,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2009,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2010,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2520,"Cereals, Other",2011,0,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2531,Potatoes and products,1961,-1100,S,Standardized data
FBS,Food Balance Sheets,231,United States of America,5072,Stock Variation,2531,Potatoes and products,1962,-250,S,Standardized data
